Col1,Col2,Col3,Col4
WPU_TXLKE001.GenWattsNew,10/19/2019 09:10:20,97,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:10:30,4,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:10:40,16,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:10:50,22,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:11:00,95,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:11:10,55,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:11:20,66,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:11:30,95,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:11:40,44,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:11:50,45,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:12:00,54,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:12:10,15,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:12:20,32,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:12:30,4,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:12:40,32,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:12:50,87,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:13:00,37,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:13:10,60,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:13:20,12,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:13:30,10,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:13:40,82,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:13:50,36,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:14:00,4,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:14:10,86,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:14:20,34,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:14:30,19,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:14:40,33,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:14:50,7,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:15:00,83,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:15:10,61,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:15:20,76,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:15:30,31,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:15:40,88,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:15:50,12,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:16:00,47,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:16:10,39,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:16:20,52,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:16:30,50,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:16:40,83,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:16:50,91,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:17:00,37,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:17:10,6,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:17:20,3,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:17:30,68,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:17:40,79,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:17:50,30,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:18:00,35,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:18:10,69,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:18:20,69,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:18:30,31,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:18:40,35,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:18:50,96,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:19:00,53,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:19:10,34,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:19:20,63,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:19:30,61,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:19:40,99,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:19:50,30,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:20:00,87,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:20:10,76,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:20:20,23,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:20:30,60,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:20:40,13,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:20:50,83,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:21:00,69,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:21:10,24,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:21:20,26,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:21:30,20,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:21:40,57,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:21:50,93,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:22:00,36,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:22:10,86,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:22:20,76,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:22:30,20,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:22:40,73,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:22:50,77,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:23:00,34,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:23:10,36,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:23:20,8,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:23:30,5,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:23:40,84,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:23:50,63,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:24:00,37,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:24:10,52,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:24:20,26,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:24:30,79,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:24:40,77,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:24:50,55,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:25:00,49,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:25:10,85,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:25:20,39,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:25:30,23,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:25:40,63,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:25:50,8,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:26:00,69,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:26:10,77,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:26:20,93,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:26:30,19,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:26:40,99,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:26:50,55,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:27:00,4,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:27:10,16,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:27:20,13,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:27:30,76,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:27:40,95,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:27:50,48,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:28:00,20,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:28:10,34,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:28:20,60,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:28:30,86,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:28:40,28,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:28:50,64,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:29:00,23,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:29:10,83,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:29:20,91,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:29:30,59,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:29:40,23,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:29:50,60,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:30:00,58,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:30:10,89,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:30:20,46,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:30:30,71,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:30:40,70,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:30:50,71,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:31:00,55,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:31:10,13,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:31:20,24,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:31:30,69,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:31:40,50,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:31:50,95,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:32:00,83,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:32:10,16,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:32:20,36,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:32:30,52,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:32:40,1,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:32:50,69,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:33:00,50,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:33:10,60,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:33:20,57,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:33:30,78,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:33:40,60,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:33:50,43,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:34:00,94,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:34:10,63,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:34:20,58,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:34:30,74,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:34:40,1,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:34:50,79,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:35:00,16,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:35:10,11,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:35:20,54,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:35:30,34,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:35:40,61,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:35:50,11,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:36:00,9,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:36:10,33,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:36:20,45,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:36:30,41,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:36:40,22,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:36:50,83,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:37:00,24,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:37:10,50,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:37:20,84,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:37:30,64,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:37:40,3,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:37:50,12,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:38:00,28,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:38:10,70,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:38:20,82,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:38:30,23,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:38:40,9,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:38:50,63,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:39:00,3,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:39:10,79,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:39:20,29,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:39:30,4,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:39:40,76,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:39:50,8,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:40:00,14,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:40:10,80,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:40:20,12,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:40:30,44,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:40:40,54,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:40:50,40,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:41:00,42,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:41:10,50,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:41:20,55,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:41:30,26,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:41:40,43,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:41:50,67,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:42:00,25,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:42:10,10,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:42:20,39,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:42:30,74,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:42:40,54,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:42:50,10,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:43:00,59,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:43:10,30,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:43:20,60,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:43:30,46,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:43:40,47,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:43:50,30,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:44:00,97,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:44:10,92,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:44:20,2,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:44:30,91,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:44:40,31,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:44:50,81,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:45:00,81,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:45:10,6,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:45:20,57,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:45:30,37,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:45:40,28,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:45:50,42,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:46:00,71,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:46:10,79,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:46:20,96,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:46:30,45,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:46:40,23,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:46:50,53,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:47:00,57,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:47:10,3,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:47:20,28,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:47:30,16,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:47:40,98,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:47:50,99,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:48:00,24,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:48:10,29,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:48:20,25,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:48:30,20,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:48:40,45,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:48:50,46,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:49:00,47,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:49:10,67,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:49:20,34,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:49:30,82,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:49:40,47,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:49:50,62,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:50:00,39,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:50:10,50,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:50:20,19,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:50:30,73,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:50:40,45,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:50:50,38,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:51:00,10,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:51:10,87,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:51:20,81,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:51:30,97,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:51:40,4,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:51:50,74,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:52:00,14,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:52:10,15,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:52:20,8,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:52:30,8,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:52:40,89,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:52:50,44,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:53:00,3,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:53:10,81,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:53:20,93,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:53:30,2,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:53:40,67,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:53:50,3,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:54:00,56,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:54:10,62,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:54:20,60,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/19/2019 09:54:30,12,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/19/2019 09:54:40,90,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/19/2019 09:54:50,61,WPU_TXLKE001.GenWattsNew01
